"merge_id","hid.x","pid.x","gender","age","married","ethnicity","born_outside_accra","hid.y","pid.y","highest_education","hid","pid","seen_nih_card","nih"
"70263/06.1","70263/06",1,"Male",45,"Separated","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70263/06",1,"Voc/Tech/Comm","70263/06",1,"Yes, card not seen",FALSE
"70263/07.1","70263/07",1,"Female",50,"Married","Ewe",TRUE,"70263/07",1,"Voc/Tech/Comm","70263/07",1,NA,NA
"70263/07.2","70263/07",2,"Female",20,"Never married","Ewe",TRUE,"70263/07",2,"University (Bachelor)","70263/07",2,"Yes, card seen",TRUE
"70263/07.3","70263/07",3,"Male",16,"Never married","Ewe",FALSE,"70263/07",3,"SSS/SHS","70263/07",3,"Yes, card seen",TRUE
"70263/07.4","70263/07",4,"Male",12,"Never married","Ewe",FALSE,"70263/07",4,"Primary","70263/07",4,"Yes, card seen",TRUE
"70263/07.5","70263/07",5,"Female",31,"Never married","Ewe",TRUE,"70263/07",5,"JSS/JHS","70263/07",5,NA,NA
"70263/08.1","70263/08",1,"Female",63,"Widowed","Ewe",TRUE,"70263/08",1,"Middle","70263/08",1,"Yes, card seen",TRUE
"70263/09.1","70263/09",1,"Male",34,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70263/09",1,"Voc/Tech/Comm","70263/09",1,NA,NA
"70263/09.2","70263/09",2,"Female",31,"Married","Fante",TRUE,"70263/09",2,"JSS/JHS","70263/09",2,"Yes, card seen",TRUE
"70263/09.4","70263/09",4,"Male",12,"Never married","Fante",TRUE,"70263/09",4,"Primary","70263/09",4,"Yes, card seen",TRUE
"70263/10.1","70263/10",1,"Male",37,"Married","All other tribes originating from Ghana",TRUE,"70263/10",1,"SSS/SHS","70263/10",1,"No",FALSE
"70263/10.2","70263/10",2,"Female",24,"Married","All other tribes originating from Ghana",FALSE,"70263/10",2,"JSS/JHS","70263/10",2,"No",FALSE
"70263/10.3","70263/10",3,"Male",5,NA,"All other tribes originating from Ghana",FALSE,"70263/10",3,"Primary","70263/10",3,"No",FALSE
"70263/10.4","70263/10",4,"Male",3,NA,"All other tribes originating from Ghana",FALSE,"70263/10",4,"None","70263/10",4,"No",FALSE
"70263/11.1","70263/11",1,"Male",40,"Married","Ewe",TRUE,"70263/11",1,"JSS/JHS","70263/11",1,NA,NA
"70263/11.2","70263/11",2,"Female",36,"Married","Ewe",FALSE,"70263/11",2,"SSS/SHS","70263/11",2,"Yes, card not seen",FALSE
"70263/12.1","70263/12",1,"Male",45,"Married","Ewe",TRUE,"70263/12",1,"JSS/JHS","70263/12",1,"Yes, card seen",TRUE
"70263/12.2","70263/12",2,"Female",43,"Married","Ewe",TRUE,"70263/12",2,"Primary","70263/12",2,"Yes, card seen",TRUE
"70263/12.3","70263/12",3,"Female",11,NA,"Ewe",FALSE,"70263/12",3,"Primary","70263/12",3,"Yes, card seen",TRUE
"70263/12.4","70263/12",4,"Male",7,NA,"Ewe",FALSE,"70263/12",4,"Primary","70263/12",4,"Yes, card seen",TRUE
"70263/13.1","70263/13",1,"Male",66,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70263/13",1,"Middle","70263/13",1,NA,NA
"70263/13.2","70263/13",2,"Female",58,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70263/13",2,NA,"70263/13",2,"Yes, card not seen",FALSE
"70263/13.3","70263/13",3,"Male",15,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70263/13",3,"Primary","70263/13",3,NA,NA
"70263/13.4","70263/13",4,"Female",14,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70263/13",4,"JSS/JHS","70263/13",4,NA,NA
"70263/13.5","70263/13",5,"Female",12,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70263/13",5,"Primary","70263/13",5,NA,NA
"70263/13.6","70263/13",6,"Male",11,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70263/13",6,"Primary","70263/13",6,NA,NA
"70263/13.7","70263/13",7,"Female",10,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70263/13",7,"Primary","70263/13",7,NA,NA
"70263/14.1","70263/14",1,"Male",38,"Married","Gonja",TRUE,"70263/14",1,"Unviersity (Post Graduate)","70263/14",1,NA,NA
"70263/14.2","70263/14",2,"Female",36,"Married","Dagomba",TRUE,"70263/14",2,"University (Bachelor)","70263/14",2,NA,NA
"70263/15.1","70263/15",1,"Male",38,"Married","Ewe",FALSE,"70263/15",1,"SSS/SHS","70263/15",1,NA,NA
"70263/15.2","70263/15",2,"Female",32,"Married","Akyem",TRUE,"70263/15",2,"JSS/JHS","70263/15",2,NA,NA
"70263/15.3","70263/15",3,"Female",11,NA,"Ewe",FALSE,"70263/15",3,"Primary","70263/15",3,NA,NA
"70263/15.4","70263/15",4,"Male",9,NA,"Ewe",FALSE,"70263/15",4,"Primary","70263/15",4,NA,NA
"70263/15.5","70263/15",5,"Male",3,NA,"Ewe",FALSE,"70263/15",5,"None","70263/15",5,NA,NA
"70263/15.6","70263/15",6,"Female",3,NA,"Ewe",FALSE,"70263/15",6,"None","70263/15",6,NA,NA
"70264/01.1","70264/01",1,"Male",59,"Divorced","Akuapem",TRUE,"70264/01",1,"Middle","70264/01",1,"Yes, card not seen",FALSE
"70264/01.2","70264/01",2,"Male",29,"Never married","Akuapem",FALSE,"70264/01",2,"SSS/SHS","70264/01",2,NA,NA
"70264/01.3","70264/01",3,"Male",36,"Never married","Akuapem",TRUE,"70264/01",3,"SSS/SHS","70264/01",3,NA,NA
"70264/02.1","70264/02",1,"Female",42,"Never married","Akyem",TRUE,"70264/02",1,"JSS/JHS","70264/02",1,"Yes, card seen",TRUE
"70264/02.2","70264/02",2,"Female",9,NA,"Fante",FALSE,"70264/02",2,"Primary","70264/02",2,"Yes, card seen",TRUE
"70264/02.3","70264/02",3,"Female",22,"Never married","Akyem",FALSE,"70264/02",3,"Primary","70264/02",3,"Yes, card seen",TRUE
"70264/02.4","70264/02",4,"Female",16,"Never married","Akyem",FALSE,"70264/02",4,"SSS/SHS","70264/02",4,"Yes, card seen",TRUE
"70264/03.1","70264/03",1,"Male",52,"Married","Ga",FALSE,"70264/03",1,"Middle","70264/03",1,"Yes, card seen",TRUE
"70264/03.2","70264/03",2,"Female",56,"Married","Ga",FALSE,"70264/03",2,"Primary","70264/03",2,NA,NA
"70264/03.3","70264/03",3,"Female",24,"Never married","Ga",FALSE,"70264/03",3,"SSS/SHS","70264/03",3,"Yes, card seen",TRUE
"70264/03.4","70264/03",4,"Female",18,"Never married","Ga",FALSE,"70264/03",4,"JSS/JHS","70264/03",4,"Yes, card seen",TRUE
"70264/03.5","70264/03",5,"Female",9,NA,"Ga",FALSE,"70264/03",5,"Primary","70264/03",5,"Yes, card seen",TRUE
"70264/05.1","70264/05",1,"Male",39,"Married","Akuapem",TRUE,"70264/05",1,"Secondary","70264/05",1,NA,NA
"70264/05.2","70264/05",2,"Female",35,"Married","Fante",TRUE,"70264/05",2,"SSS/SHS","70264/05",2,NA,NA
"70264/05.3","70264/05",3,"Female",17,"Never married","Akuapem",FALSE,"70264/05",3,"SSS/SHS","70264/05",3,NA,NA
"70264/05.4","70264/05",4,"Female",13,"Never married","Akuapem",FALSE,"70264/05",4,"JSS/JHS","70264/05",4,NA,NA
"70264/05.5","70264/05",5,"Male",9,NA,"Akuapem",FALSE,"70264/05",5,"Primary","70264/05",5,NA,NA
"70264/05.6","70264/05",6,"Female",6,NA,"Akuapem",FALSE,"70264/05",6,"Primary","70264/05",6,NA,NA
"70264/06.1","70264/06",1,"Male",64,"Widowed","Ga",FALSE,"70264/06",1,"Middle","70264/06",1,NA,NA
"70264/07.1","70264/07",1,"Male",30,"Never married","Ga",FALSE,"70264/07",1,"JSS/JHS","70264/07",1,NA,NA
"70264/08.1","70264/08",1,"Female",45,"Divorced","Fante",TRUE,"70264/08",1,"JSS/JHS","70264/08",1,NA,NA
"70264/08.2","70264/08",2,"Male",25,"Never married","Fante",FALSE,"70264/08",2,"JSS/JHS","70264/08",2,NA,NA
"70264/08.3","70264/08",3,"Female",18,"Never married","Ga",FALSE,"70264/08",3,"JSS/JHS","70264/08",3,NA,NA
"70264/08.4","70264/08",4,"Male",15,"Never married","Ga",FALSE,"70264/08",4,"Primary","70264/08",4,NA,NA
"70264/10.1","70264/10",1,"Male",46,"Married","Ga",FALSE,"70264/10",1,"Primary","70264/10",1,NA,NA
"70264/10.2","70264/10",2,"Female",38,"Married","Ga",TRUE,"70264/10",2,"Primary","70264/10",2,NA,NA
"70264/10.3","70264/10",3,"Male",8,NA,"Ga",FALSE,"70264/10",3,"Primary","70264/10",3,NA,NA
"70264/10.4","70264/10",4,"Male",6,NA,"Ga",FALSE,"70264/10",4,"Kindergarten","70264/10",4,NA,NA
"70264/11.1","70264/11",1,"Male",30,"Married","Fante",TRUE,"70264/11",1,"SSS/SHS","70264/11",1,"Yes, card seen",TRUE
"70264/11.2","70264/11",2,"Female",27,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70264/11",2,"SSS/SHS","70264/11",2,"Yes, card seen",TRUE
"70264/13.1","70264/13",1,"Male",43,"Married","Ga",FALSE,"70264/13",1,"University (Bachelor)","70264/13",1,NA,NA
"70264/13.2","70264/13",2,"Female",38,"Married","Fante",TRUE,"70264/13",2,"University (Bachelor)","70264/13",2,NA,NA
"70264/13.3","70264/13",3,"Male",5,NA,"Ga",FALSE,"70264/13",3,"Kindergarten","70264/13",3,NA,NA
"70264/14.1","70264/14",1,"Male",34,"Married","Asante",TRUE,"70264/14",1,"University (Bachelor)","70264/14",1,"Yes, card seen",TRUE
"70264/14.2","70264/14",2,"Female",30,"Married","Fante",TRUE,"70264/14",2,"Teacher Training/Agric/ Nursing Cert","70264/14",2,"Yes, card seen",TRUE
"70264/14.3","70264/14",3,"Female",15,"Never married","Asante",FALSE,"70264/14",3,"JSS/JHS","70264/14",3,"Yes, card seen",TRUE
"70264/14.4","70264/14",4,"Male",3,NA,"Asante",FALSE,"70264/14",4,"None","70264/14",4,"Yes, card seen",TRUE
"70264/15.1","70264/15",1,"Male",47,"Married","Ga",FALSE,"70264/15",1,"Middle","70264/15",1,NA,NA
"70264/15.2","70264/15",2,"Female",42,"Married","Ga",FALSE,"70264/15",2,"JSS/JHS","70264/15",2,NA,NA
"70264/15.3","70264/15",3,"Female",14,"Never married","Ga",FALSE,"70264/15",3,"JSS/JHS","70264/15",3,NA,NA
"70264/15.4","70264/15",4,"Male",9,NA,"Ga",FALSE,"70264/15",4,"Primary","70264/15",4,NA,NA
"70265/01.1","70265/01",1,"Male",48,"Married","Fante",TRUE,"70265/01",1,"Polytechnic","70265/01",1,NA,NA
"70265/01.2","70265/01",2,"Female",43,"Married","Fante",TRUE,"70265/01",2,"SSS/SHS","70265/01",2,NA,NA
"70265/01.3","70265/01",3,"Male",19,"Never married","Fante",TRUE,"70265/01",3,"University (Bachelor)","70265/01",3,NA,NA
"70265/01.4","70265/01",4,"Female",14,"Never married","Fante",TRUE,"70265/01",4,"JSS/JHS","70265/01",4,NA,NA
"70265/07.1","70265/07",1,"Male",60,"Married","Fante",TRUE,"70265/07",1,"Unviersity (Post Graduate)","70265/07",1,"Yes, card not seen",FALSE
"70265/07.2","70265/07",2,"Female",60,"Married","Asante",TRUE,"70265/07",2,"University (Bachelor)","70265/07",2,"Yes, card not seen",FALSE
"70265/07.3","70265/07",3,"Female",28,"Never married","Asante",TRUE,"70265/07",3,"Unviersity (Post Graduate)","70265/07",3,"Yes, card not seen",FALSE
"70265/07.4","70265/07",4,"Male",25,"Never married","Asante",TRUE,"70265/07",4,"Unviersity (Post Graduate)","70265/07",4,"Yes, card not seen",FALSE
"70265/08.1","70265/08",1,"Male",39,"Married",NA,TRUE,"70265/08",1,"Unviersity (Post Graduate)","70265/08",1,"No",FALSE
"70265/09.1","70265/09",1,"Male",51,"Married","Ga",FALSE,"70265/09",1,"Voc/Tech/Comm","70265/09",1,NA,NA
"70265/10.1","70265/10",1,"Male",29,"Married","Asante",FALSE,"70265/10",1,"Unviersity (Post Graduate)","70265/10",1,NA,NA
"70265/10.2","70265/10",2,"Female",29,"Married","Akuapem",FALSE,"70265/10",2,"University (Bachelor)","70265/10",2,NA,NA
"70265/13.1","70265/13",1,"Male",28,"Never married","Fante",TRUE,"70265/13",1,"University (Bachelor)","70265/13",1,NA,NA
"70266/01.1","70266/01",1,"Male",46,"Never married","Ewe",FALSE,"70266/01",1,"Secondary","70266/01",1,NA,NA
"70266/02.1","70266/02",1,"Female",35,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70266/02",1,"JSS/JHS","70266/02",1,"Yes, card seen",TRUE
"70266/03.1","70266/03",1,"Male",34,"Consensual Union","Ewe",FALSE,"70266/03",1,"JSS/JHS","70266/03",1,NA,NA
"70266/03.2","70266/03",2,"Female",34,"Consensual Union","Kwahu",TRUE,"70266/03",2,"JSS/JHS","70266/03",2,"Yes, card seen",TRUE
"70266/03.3","70266/03",3,"Male",10,NA,"Ewe",FALSE,"70266/03",3,"Primary","70266/03",3,"Yes, card seen",TRUE
"70266/03.4","70266/03",4,"Male",7,NA,"Ewe",FALSE,"70266/03",4,"Primary","70266/03",4,"Yes, card seen",TRUE
"70266/04.1","70266/04",1,"Female",19,"Never married","Asante",TRUE,"70266/04",1,"SSS/SHS","70266/04",1,NA,NA
"70266/05.1","70266/05",1,"Male",53,"Married","Asante",TRUE,"70266/05",1,"Middle","70266/05",1,NA,NA
"70266/05.2","70266/05",2,"Female",48,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70266/05",2,"Primary","70266/05",2,NA,NA
"70266/05.3","70266/05",3,"Male",20,"Never married","Asante",FALSE,"70266/05",3,"SSS/SHS","70266/05",3,"Yes, card seen",TRUE
"70266/06.1","70266/06",1,"Male",39,"Married","Fante",TRUE,"70266/06",1,"JSS/JHS","70266/06",1,NA,NA
"70266/06.2","70266/06",2,"Female",35,"Married","Fante",TRUE,"70266/06",2,"JSS/JHS","70266/06",2,NA,NA
"70266/06.3","70266/06",3,"Female",13,"Never married","Fante",FALSE,"70266/06",3,"JSS/JHS","70266/06",3,NA,NA
"70266/06.4","70266/06",4,"Female",8,NA,"Fante",FALSE,"70266/06",4,"Primary","70266/06",4,NA,NA
"70266/07.1","70266/07",1,"Female",68,"Widowed","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70266/07",1,NA,"70266/07",1,"Yes, card seen",TRUE
"70266/08.1","70266/08",1,"Female",60,"Married","Ewe",TRUE,"70266/08",1,NA,"70266/08",1,"Yes, card seen",TRUE
"70266/08.2","70266/08",2,"Female",24,"Never married","Ewe",FALSE,"70266/08",2,"JSS/JHS","70266/08",2,"Yes, card seen",TRUE
"70266/08.4","70266/08",4,"Male",12,"Never married","Ewe",FALSE,"70266/08",4,"Primary","70266/08",4,"Yes, card seen",TRUE
"70266/08.5","70266/08",5,"Female",8,NA,"Ewe",FALSE,"70266/08",5,"Primary","70266/08",5,"Yes, card seen",TRUE
"70266/09.1","70266/09",1,"Male",50,"Married","Akuapem",TRUE,"70266/09",1,"Middle","70266/09",1,"Yes, card seen",TRUE
"70266/10.1","70266/10",1,"Male",49,"Married","Kusasi",TRUE,"70266/10",1,"Polytechnic","70266/10",1,NA,NA
"70266/10.2","70266/10",2,"Female",27,"Married","Asante",TRUE,"70266/10",2,"JSS/JHS","70266/10",2,"Yes, card seen",TRUE
"70266/11.1","70266/11",1,"Male",26,"Married","Kusasi",TRUE,"70266/11",1,"JSS/JHS","70266/11",1,NA,NA
"70266/11.2","70266/11",2,"Female",22,"Married","Kusasi",TRUE,"70266/11",2,"Primary","70266/11",2,NA,NA
"70266/12.1","70266/12",1,"Male",30,"Married","Other Grusi (e.g. Lela, Templensi, Birifor, Yangala, Miwo)",TRUE,"70266/12",1,NA,"70266/12",1,NA,NA
"70266/14.2","70266/14",2,"Female",28,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70266/14",2,"SSS/SHS","70266/14",2,"Yes, card seen",TRUE
"70266/15.1","70266/15",1,"Male",68,"Married","Ewe",TRUE,"70266/15",1,"Teacher Training/Agric/ Nursing Cert","70266/15",1,NA,NA
"70266/15.2","70266/15",2,"Female",66,"Married","Ewe",TRUE,"70266/15",2,"Primary","70266/15",2,"Yes, card seen",TRUE
"70267/01.1","70267/01",1,"Female",42,"Consensual Union","Ewe",FALSE,"70267/01",1,"Voc/Tech/Comm","70267/01",1,"Yes, card seen but expired",FALSE
"70267/02.1","70267/02",1,"Male",46,"Consensual Union","Ewe",TRUE,"70267/02",1,"Primary","70267/02",1,NA,NA
"70267/02.2","70267/02",2,"Female",36,"Consensual Union","Ewe",TRUE,"70267/02",2,"Primary","70267/02",2,NA,NA
"70267/02.3","70267/02",3,"Male",17,"Never married","Ewe",FALSE,"70267/02",3,"JSS/JHS","70267/02",3,"Yes, card seen but expired",FALSE
"70267/02.4","70267/02",4,"Female",6,NA,"Ewe",FALSE,"70267/02",4,"Kindergarten","70267/02",4,"Yes, card seen but expired",FALSE
"70267/04.1","70267/04",1,"Male",38,"Consensual Union","Kusasi",TRUE,"70267/04",1,"JSS/JHS","70267/04",1,NA,NA
"70267/04.2","70267/04",2,"Female",35,"Consensual Union","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70267/04",2,NA,"70267/04",2,NA,NA
"70267/04.3","70267/04",3,"Female",14,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/04",3,"Primary","70267/04",3,"Yes, card seen",TRUE
"70267/04.4","70267/04",4,"Female",6,NA,"Kusasi",FALSE,"70267/04",4,"Kindergarten","70267/04",4,"Yes, card seen",TRUE
"70267/04.5","70267/04",5,"Female",4,NA,"Kusasi",FALSE,"70267/04",5,NA,"70267/04",5,"Yes, card seen",TRUE
"70267/05.1","70267/05",1,"Male",40,"Consensual Union","Ewe",TRUE,"70267/05",1,"JSS/JHS","70267/05",1,NA,NA
"70267/05.2","70267/05",2,"Female",33,"Consensual Union","Fante",TRUE,"70267/05",2,"JSS/JHS","70267/05",2,NA,NA
"70267/05.3","70267/05",3,"Male",12,"Never married","Ewe",FALSE,"70267/05",3,"Primary","70267/05",3,NA,NA
"70267/05.4","70267/05",4,"Female",10,NA,"Fante",TRUE,"70267/05",4,"Primary","70267/05",4,NA,NA
"70267/05.5","70267/05",5,"Female",5,NA,"Ewe",FALSE,"70267/05",5,"Kindergarten","70267/05",5,NA,NA
"70267/06.1","70267/06",1,"Male",35,"Consensual Union","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70267/06",1,"JSS/JHS","70267/06",1,NA,NA
"70267/06.2","70267/06",2,"Female",31,"Consensual Union","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70267/06",2,"JSS/JHS","70267/06",2,"Yes, card seen",TRUE
"70267/06.3","70267/06",3,"Male",8,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/06",3,"Primary","70267/06",3,"Yes, card seen",TRUE
"70267/06.4","70267/06",4,"Male",4,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/06",4,"Kindergarten","70267/06",4,"Yes, card seen",TRUE
"70267/07.1","70267/07",1,"Male",52,"Consensual Union","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/07",1,"Middle","70267/07",1,NA,NA
"70267/07.2","70267/07",2,"Female",25,"Consensual Union","Dagarte (Dagaba), Lobi , Wali (Wala)",TRUE,"70267/07",2,"JSS/JHS","70267/07",2,NA,NA
"70267/07.3","70267/07",3,"Female",4,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/07",3,"Kindergarten","70267/07",3,NA,NA
"70267/08.1","70267/08",1,"Male",33,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70267/08",1,"JSS/JHS","70267/08",1,NA,NA
"70267/08.2","70267/08",2,"Female",38,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/08",2,"Voc/Tech/Comm","70267/08",2,NA,NA
"70267/08.3","70267/08",3,"Female",17,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/08",3,"SSS/SHS","70267/08",3,"Yes, card seen",TRUE
"70267/08.4","70267/08",4,"Male",12,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/08",4,"JSS/JHS","70267/08",4,NA,NA
"70267/08.5","70267/08",5,"Male",10,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/08",5,"Primary","70267/08",5,NA,NA
"70267/08.6","70267/08",6,"Male",8,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/08",6,"Kindergarten","70267/08",6,"Yes, card seen",TRUE
"70267/08.7","70267/08",7,"Female",5,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/08",7,"Kindergarten","70267/08",7,"Yes, card seen",TRUE
"70267/08.8","70267/08",8,"Male",3,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/08",8,NA,"70267/08",8,"Yes, card seen",TRUE
"70267/09.1","70267/09",1,"Female",27,"Never married","Ewe",TRUE,"70267/09",1,"JSS/JHS","70267/09",1,NA,NA
"70267/11.1","70267/11",1,"Male",45,"Married","Ewe",TRUE,"70267/11",1,"Middle","70267/11",1,NA,NA
"70267/11.2","70267/11",2,"Female",43,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/11",2,"JSS/JHS","70267/11",2,"Yes, card seen",TRUE
"70267/11.3","70267/11",3,"Male",20,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/11",3,"SSS/SHS","70267/11",3,NA,NA
"70267/11.4","70267/11",4,"Female",16,"Never married","Ewe",FALSE,"70267/11",4,"SSS/SHS","70267/11",4,"Yes, card not seen",FALSE
"70267/11.5","70267/11",5,"Male",14,"Never married","Ewe",FALSE,"70267/11",5,"JSS/JHS","70267/11",5,NA,NA
"70267/11.6","70267/11",6,"Male",9,NA,"Ewe",FALSE,"70267/11",6,"Primary","70267/11",6,NA,NA
"70267/11.7","70267/11",7,"Female",3,NA,"Ewe",FALSE,"70267/11",7,"Kindergarten","70267/11",7,"Yes, card seen",TRUE
"70267/11.8","70267/11",8,"Female",18,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70267/11",8,"Primary","70267/11",8,NA,NA
"70267/12.1","70267/12",1,"Male",42,"Married","Kotokoli",FALSE,"70267/12",1,"Primary","70267/12",1,NA,NA
"70267/12.2","70267/12",2,"Female",38,"Married","Kotokoli",FALSE,"70267/12",2,"Primary","70267/12",2,"Yes, card seen",TRUE
"70267/12.3","70267/12",3,"Female",17,"Never married","Kotokoli",FALSE,"70267/12",3,"JSS/JHS","70267/12",3,NA,NA
"70267/12.4","70267/12",4,"Male",8,NA,"Kotokoli",FALSE,"70267/12",4,"Primary","70267/12",4,NA,NA
"70267/12.5","70267/12",5,"Male",6,NA,"Kotokoli",FALSE,"70267/12",5,"Primary","70267/12",5,"Yes, card seen but expired",FALSE
"70267/13.1","70267/13",1,"Male",27,"Never married","Dagomba",FALSE,"70267/13",1,"Voc/Tech/Comm","70267/13",1,"Yes, card not seen",FALSE
"70267/14.1","70267/14",1,"Male",41,"Consensual Union","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70267/14",1,"JSS/JHS","70267/14",1,NA,NA
"70267/14.2","70267/14",2,"Female",29,"Consensual Union","Nankansi, Talensi & Gurense (Frafra)",TRUE,"70267/14",2,"Voc/Tech/Comm","70267/14",2,"Yes, card seen but expired",FALSE
"70267/15.1","70267/15",1,"Female",39,"Separated","Asante",TRUE,"70267/15",1,"Voc/Tech/Comm","70267/15",1,NA,NA
"70267/15.2","70267/15",2,"Female",11,NA,"Fante",FALSE,"70267/15",2,"Primary","70267/15",2,NA,NA
"70267/15.3","70267/15",3,"Female",19,"Never married","Asante",TRUE,"70267/15",3,"JSS/JHS","70267/15",3,NA,NA
"70268/01.1","70268/01",1,"Female",61,"Separated","Ewe",TRUE,"70268/01",1,"Voc/Tech/Comm","70268/01",1,"Yes, card seen but expired",FALSE
"70268/02.1","70268/02",1,"Female",82,"Widowed","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70268/02",1,"Primary","70268/02",1,NA,NA
"70268/03.1","70268/03",1,"Male",36,"Married","Ewe",TRUE,"70268/03",1,"JSS/JHS","70268/03",1,NA,NA
"70268/03.2","70268/03",2,"Female",31,"Married","Ewe",TRUE,"70268/03",2,"JSS/JHS","70268/03",2,"Yes, card seen",TRUE
"70268/03.3","70268/03",3,"Male",10,NA,"Ewe",FALSE,"70268/03",3,"Primary","70268/03",3,"Yes, card seen",TRUE
"70268/03.4","70268/03",4,"Female",3,NA,"Ewe",FALSE,"70268/03",4,"Kindergarten","70268/03",4,"Yes, card seen",TRUE
"70268/04.1","70268/04",1,"Female",35,"Never married","Kwahu",TRUE,"70268/04",1,"JSS/JHS","70268/04",1,"Yes, card seen",TRUE
"70268/05.1","70268/05",1,"Female",62,"Never married","Ewe",FALSE,"70268/05",1,"Middle","70268/05",1,NA,NA
"70268/06.1","70268/06",1,"Female",37,"Never married","Ewe",TRUE,"70268/06",1,"Primary","70268/06",1,NA,NA
"70268/06.2","70268/06",2,"Female",12,"Never married","Ewe",FALSE,"70268/06",2,"Primary","70268/06",2,NA,NA
"70268/07.1","70268/07",1,"Female",38,"Consensual Union","Cherepong, Larteh, Anum-Boso",FALSE,"70268/07",1,NA,"70268/07",1,NA,NA
"70268/07.2","70268/07",2,"Male",18,"Never married","Ewe",FALSE,"70268/07",2,"SSS/SHS","70268/07",2,NA,NA
"70268/07.3","70268/07",3,"Male",12,"Never married","Akyem",FALSE,"70268/07",3,"Primary","70268/07",3,NA,NA
"70268/07.4","70268/07",4,"Male",7,NA,"Akyem",FALSE,"70268/07",4,"Kindergarten","70268/07",4,NA,NA
