"REGION","AGE","SEX","ETHNICITY","EDLEVEL","EDGRADE","WORKED"
3,31,1,30,8,3,1
3,26,2,30,4,3,1
3,21,1,30,6,3,2
3,26,2,30,8,3,1
3,35,1,30,8,2,1
3,31,1,45,11,2,1
3,57,1,30,11,3,2
3,50,2,30,11,2,2
3,22,2,30,11,4,2
3,20,1,30,11,1,2
3,43,1,30,5,4,1
3,72,1,97,5,4,1
3,57,2,92,7,4,2
3,31,1,92,6,3,1
3,27,2,92,4,0,2
3,25,1,97,4,3,1
3,26,1,92,4,3,1
3,37,1,30,5,4,1
3,22,1,30,4,1,2
3,30,2,30,4,3,2
3,69,1,30,5,4,1
3,66,2,30,5,1,1
3,22,2,30,6,3,1
3,19,1,30,6,2,2
3,22,1,22,10,3,2
3,62,2,30,5,4,2
3,40,2,30,10,3,2
3,23,2,30,10,3,2
3,19,2,30,10,0,2
3,38,1,30,5,4,2
3,30,2,30,4,3,2
3,36,1,30,4,3,1
3,29,1,30,10,4,1
3,30,2,30,11,3,1
3,85,2,30,NA,NA,2
3,31,2,30,4,3,1
3,49,2,30,5,4,1
3,56,2,8,5,4,1
3,28,2,8,11,0,1
3,24,2,8,6,3,1
3,36,1,30,11,4,1
3,27,2,30,11,4,1
3,47,1,30,10,3,2
3,30,2,30,3,5,2
3,66,2,30,NA,NA,2
3,44,2,30,5,4,2
3,47,1,30,7,7,1
3,20,1,30,11,1,2
3,39,2,30,5,4,2
3,43,1,30,8,3,1
3,54,2,30,3,4,1
3,23,1,30,4,2,2
3,21,1,41,4,3,1
3,23,1,41,6,3,2
3,38,1,30,7,5,1
3,30,2,30,3,6,1
3,29,1,30,11,4,1
3,73,1,30,5,4,2
3,61,2,30,5,4,1
3,21,2,30,NA,NA,2
3,55,2,30,8,3,1
3,49,1,30,5,4,1
3,21,1,30,6,3,1
3,37,1,30,5,4,1
3,36,2,30,4,3,1
3,48,1,4,11,4,1
3,48,2,4,10,3,1
3,20,2,4,6,3,2
3,55,1,14,7,5,2
3,41,2,14,5,4,2
3,43,1,22,11,4,1
3,43,2,22,11,4,1
3,66,1,22,5,4,2
3,24,1,30,6,3,1
3,20,1,30,6,3,1
3,28,1,30,4,3,1
3,31,1,30,4,3,1
3,49,1,30,8,3,1
3,49,2,15,7,5,1
3,23,2,30,6,3,2
3,19,2,30,6,3,2
3,36,1,8,3,6,2
3,43,1,14,3,5,1
3,20,1,14,3,6,1
3,29,1,21,3,3,1
3,48,1,30,11,4,1
3,40,2,30,10,3,1
3,25,2,30,11,2,2
3,32,1,22,6,3,1
3,26,2,30,8,3,1
3,29,1,6,4,3,1
3,34,2,6,4,3,1
3,25,2,97,NA,NA,1
3,21,1,21,6,1,1
3,40,1,97,5,4,1
3,38,2,21,5,4,1
3,20,1,97,4,3,1
3,26,1,15,6,3,1
3,28,2,15,8,3,1
3,59,2,30,NA,NA,1
3,19,2,30,6,2,1
3,59,2,30,5,4,1
3,36,1,30,11,4,2
3,30,1,30,11,3,1
3,25,1,21,10,2,2
3,46,2,30,8,2,1
3,41,1,30,12,7,1
3,36,2,30,6,3,1
3,27,2,97,7,3,1
3,76,1,30,10,3,1
3,66,2,30,5,4,1
3,43,1,30,7,5,1
3,31,1,30,11,4,1
3,21,2,30,4,3,2
3,66,1,30,5,4,2
3,63,2,30,5,4,2
3,22,2,30,4,3,2
3,25,2,14,6,3,1
3,59,1,30,7,7,1
3,24,2,30,8,3,1
3,47,1,30,5,4,1
3,23,1,30,10,0,1
3,26,1,30,8,1,1
3,29,1,30,4,3,1
3,36,1,30,4,1,1
3,25,2,30,6,3,1
3,30,1,30,4,3,1
3,41,2,14,7,6,1
3,22,1,17,10,2,2
3,45,2,8,5,4,1
3,23,2,8,3,4,1
3,20,2,8,9,0,1
3,20,2,8,3,5,2
3,36,2,30,5,3,1
3,49,1,15,5,4,1
3,44,2,15,5,4,1
3,33,1,30,4,3,1
3,27,2,30,11,4,1
3,60,1,30,5,4,2
3,59,2,30,NA,NA,2
3,31,2,30,7,5,1
3,28,2,30,7,5,2
3,25,2,30,4,3,2
3,22,2,30,8,3,1
3,20,2,30,6,1,2
3,33,1,30,7,5,1
3,30,1,30,NA,NA,1
3,34,1,30,NA,NA,1
3,37,2,30,NA,NA,1
3,22,1,30,6,3,1
3,29,2,30,6,3,1
3,44,2,97,8,1,1
3,36,1,30,7,3,1
3,31,2,30,4,3,2
3,51,1,4,10,3,2
3,42,2,15,5,4,2
3,30,1,63,4,3,1
3,37,1,22,10,1,1
3,31,2,61,4,3,1
3,24,2,30,11,2,2
3,46,1,30,11,4,1
3,40,1,5,7,7,1
3,36,2,30,11,1,1
3,26,1,30,4,3,1
3,41,1,22,10,3,2
3,64,1,14,11,4,2
3,52,2,14,8,3,1
3,26,1,14,11,4,2
3,23,1,14,10,3,2
3,20,1,14,11,2,2
3,20,1,14,10,0,2
3,46,2,14,NA,NA,1
3,24,2,14,4,3,2
3,25,2,14,4,3,2
3,19,2,14,4,3,1
3,37,1,6,5,4,1
3,43,2,15,5,4,1
3,19,1,6,6,3,2
3,32,1,30,5,4,1
3,32,1,30,5,4,1
3,34,1,30,7,5,1
3,34,1,30,7,5,1
3,32,1,30,10,3,2
3,24,1,8,4,3,1
3,32,2,30,NA,NA,2
3,35,1,30,10,2,1
3,39,2,30,7,5,1
3,39,1,30,7,6,1
3,42,1,30,7,4,1
3,58,2,30,5,4,1
3,28,1,30,6,3,1
3,40,2,30,NA,NA,2
3,26,2,30,4,3,1
3,35,1,30,10,3,1
3,19,2,30,6,2,2
3,64,2,30,5,4,1
3,28,1,30,6,2,1
3,36,1,30,NA,NA,2
3,27,2,30,NA,NA,1
3,20,2,30,NA,NA,1
3,29,2,30,NA,NA,1
3,25,1,30,6,3,1
3,45,1,15,5,3,1
3,38,2,15,5,1,1
3,42,2,30,7,5,1
3,21,2,30,6,3,1
3,21,2,30,6,3,2
3,24,1,30,6,3,2
3,50,1,30,5,4,1
3,37,2,30,NA,NA,1
3,19,1,30,6,3,2
3,21,1,30,NA,NA,2
3,31,1,30,NA,NA,1
3,34,1,30,11,4,1
3,31,2,30,10,3,1
3,31,1,30,10,3,1
3,53,1,14,5,4,1
3,40,2,22,5,4,1
3,19,2,22,6,3,2
3,42,1,30,5,4,1
3,34,2,30,3,6,1
3,25,1,30,10,2,2
3,35,1,30,6,3,1
3,28,1,30,6,3,1
3,50,2,30,NA,NA,1
3,40,2,30,5,4,1
3,20,2,30,6,3,2
3,77,1,30,10,4,2
3,64,1,30,11,3,1
3,50,2,30,8,3,1
3,64,1,30,5,4,2
3,41,2,30,5,4,1
3,28,1,30,10,2,1
3,25,2,30,4,3,1
3,34,1,30,4,3,1
3,48,2,30,5,4,1
3,58,2,6,5,4,1
3,45,2,22,8,3,1
3,34,1,30,NA,NA,1
3,36,2,30,NA,NA,1
3,26,1,30,11,3,2
3,23,2,30,11,3,2
3,25,2,30,6,3,2
3,64,2,30,7,4,1
3,65,2,30,NA,NA,1
3,31,1,30,11,4,2
3,36,2,30,11,4,1
3,34,1,30,11,4,1
3,27,1,30,11,4,1
3,20,2,30,6,2,2
3,33,2,30,6,3,1
3,23,2,8,4,3,1
3,27,2,4,4,3,1
3,23,2,15,6,3,1
3,57,1,30,5,4,1
3,73,2,30,5,4,2
3,44,2,44,7,6,1
3,43,2,44,7,5,1
3,40,1,44,11,3,1
3,63,2,44,NA,NA,2
3,32,2,14,7,5,1
3,27,1,30,8,2,2
3,50,1,30,NA,NA,1
3,42,2,30,NA,NA,1
3,28,2,30,11,3,1
3,24,2,30,6,3,1
3,42,2,48,5,1,1
3,67,2,22,5,4,2
3,36,2,30,8,3,1
3,27,2,30,8,3,2
3,27,1,22,10,1,2
3,24,1,22,8,3,1
3,27,2,22,6,3,1
3,45,1,30,10,3,2
3,42,2,53,10,3,1
3,76,2,30,NA,NA,1
3,31,2,30,4,3,1
3,26,1,30,10,4,2
3,22,2,30,6,1,2
3,48,1,30,10,3,1
3,48,2,30,7,3,1
3,20,1,30,6,3,2
3,38,1,30,10,3,2
3,36,1,6,6,3,1
3,34,2,97,6,3,1
3,27,2,6,6,3,2
3,22,2,6,6,3,1
3,51,1,30,5,4,1
3,21,2,30,6,3,2
3,19,2,30,6,3,2
3,43,2,30,5,4,1
3,27,1,30,10,3,2
3,76,2,30,NA,NA,2
3,37,2,30,NA,NA,1
3,34,1,4,6,3,1
3,34,2,14,4,3,1
3,21,2,4,6,3,2
3,24,1,8,4,3,1
3,27,2,8,4,3,1
3,37,1,8,5,4,1
3,31,2,6,4,3,1
3,50,1,30,5,4,1
3,37,2,30,3,2,2
3,27,2,22,4,2,1
3,35,1,30,6,3,1
3,25,2,30,6,3,2
3,26,1,97,3,3,2
3,49,1,14,10,3,1
3,42,2,14,5,4,1
3,43,1,22,5,2,1
3,33,2,14,8,3,1
3,42,1,15,5,4,1
3,37,2,14,5,4,1
3,30,2,30,11,4,1
3,48,1,14,5,4,1
3,45,2,14,5,4,1
3,25,2,14,11,4,1
3,22,2,14,11,0,2
3,19,1,14,6,3,2
3,36,1,30,11,4,1
3,33,2,30,11,4,1
3,30,2,30,11,4,1
3,36,2,30,11,4,2
3,20,1,30,4,3,2
3,44,2,30,5,3,1
3,21,1,30,6,3,2
3,32,2,30,4,3,1
3,26,2,30,4,3,1
3,50,2,6,8,3,1
3,21,1,6,6,3,2
3,29,1,30,6,3,1
3,27,2,8,4,3,1
3,42,1,30,5,4,1
3,34,2,30,3,3,1
3,29,2,4,10,2,1
3,26,2,15,6,3,1
3,59,1,30,5,4,1
3,34,1,30,6,3,1
3,48,2,43,8,3,1
3,30,1,30,11,4,1
3,25,1,30,11,4,1
3,41,1,30,3,3,1
3,30,1,15,6,3,1
3,22,2,15,3,4,2
3,55,2,30,NA,NA,1
3,71,2,30,NA,NA,2
3,28,1,21,8,2,1
3,26,1,22,4,3,1
3,55,2,30,5,4,1
3,25,1,30,6,4,1
3,23,1,30,6,3,1
3,40,1,46,10,4,2
3,40,2,46,8,3,1
3,64,2,30,3,3,1
3,41,1,4,9,4,1
3,42,2,30,9,4,1
3,49,1,30,10,2,1
3,47,2,30,8,3,1
3,45,2,30,3,6,1
3,22,1,30,6,3,1
3,22,2,22,3,5,2
3,62,2,30,11,4,2
3,28,2,30,4,3,1
3,20,2,30,6,4,2
3,21,1,30,4,2,2
3,26,1,97,11,4,1
3,32,1,30,3,2,1
3,30,1,30,3,4,1
3,22,1,30,3,6,2
3,24,1,21,10,4,2
3,40,1,18,11,4,1
3,33,2,18,6,3,1
3,56,1,30,5,4,1
3,26,1,30,10,3,1
3,21,1,30,11,1,2
3,42,1,4,5,4,1
3,38,2,22,8,3,1
3,49,1,30,8,4,1
3,44,1,22,7,5,1
3,38,2,14,5,4,1
3,24,1,21,11,4,2
3,20,2,22,11,1,2
3,55,1,14,5,4,1
3,53,2,15,5,4,2
3,46,1,22,8,4,2
3,37,1,14,10,2,1
3,37,2,4,8,2,2
3,54,2,22,5,4,2
3,30,1,21,11,3,1
3,29,2,22,10,3,2
3,28,1,4,10,3,1
3,25,2,14,6,3,2
3,42,2,67,3,3,1
3,27,2,67,6,1,1
3,23,1,67,4,3,2
3,19,2,67,6,3,1
3,53,1,14,3,6,2
3,27,1,14,4,3,1
3,43,1,14,8,4,1
3,40,1,72,8,2,1
3,49,1,14,12,2,1
3,49,2,14,5,4,1
3,26,2,14,6,3,2
3,23,2,14,11,4,1
3,27,1,14,11,4,1
3,52,1,14,5,4,2
3,35,2,14,NA,NA,1
3,20,2,4,6,1,2
3,30,2,14,5,4,2
3,26,1,22,6,4,1
3,41,2,4,7,7,1
3,29,1,64,4,3,1
3,45,1,14,5,4,1
3,36,2,14,3,6,1
3,29,1,22,6,3,1
3,35,1,22,NA,NA,2
3,31,2,14,NA,NA,2
3,60,1,14,3,3,2
3,76,2,14,5,4,2
3,34,1,22,10,4,2
3,31,1,15,6,3,1
3,28,2,22,10,2,2
3,25,2,22,3,3,1
3,30,1,6,11,4,1
3,24,2,18,9,3,2
3,20,2,18,4,3,2
3,35,1,4,8,2,1
3,35,2,6,3,6,1
3,20,1,4,6,3,2
3,43,1,30,7,4,1
3,40,1,4,10,4,1
3,44,2,6,10,3,1
3,24,1,4,10,3,2
3,23,1,4,10,0,2
3,28,1,22,4,3,1
3,25,2,22,7,3,2
3,65,1,30,5,3,1
3,60,2,22,NA,NA,1
3,33,2,22,4,3,1
3,52,1,30,11,4,1
3,47,2,22,5,4,1
3,26,1,22,11,4,1
3,23,1,22,11,4,1
3,26,1,30,6,3,1
3,32,2,30,8,2,2
3,50,2,22,5,4,1
3,23,2,16,10,3,2
3,20,2,21,4,3,1
3,56,1,30,7,3,1
3,82,2,30,10,3,1
3,27,1,30,10,3,1
3,24,1,30,10,2,1
3,20,2,30,10,0,2
3,37,1,22,6,4,2
3,36,2,22,4,3,1
3,44,2,30,5,4,1
3,45,1,22,7,5,1
3,29,1,22,4,3,1
3,27,2,8,4,1,1
3,40,2,4,5,4,1
3,20,2,4,4,3,1
3,46,1,15,5,4,1
3,42,2,6,5,4,1
3,21,1,6,11,1,2
3,24,1,30,4,3,1
3,32,1,30,4,3,1
3,39,2,14,10,3,1
3,36,1,30,6,3,1
3,28,2,14,6,3,1
3,57,2,30,NA,NA,2
3,38,2,30,8,3,1
3,28,2,97,4,3,1
3,36,2,30,5,4,1
3,94,1,30,8,4,2
3,39,1,30,10,4,1
3,35,2,30,4,3,2
3,57,1,20,8,3,2
3,32,2,20,12,3,1
3,27,2,20,11,3,1
3,29,2,14,3,5,1
3,26,2,14,3,4,1
3,20,2,30,4,3,1
3,23,2,30,3,4,1
3,37,2,30,NA,NA,1
3,83,2,30,NA,NA,1
3,20,2,30,8,3,1
3,50,1,30,5,4,2
3,46,2,30,NA,NA,1
3,28,2,30,4,3,1
3,21,1,30,4,3,1
3,42,1,22,11,4,1
3,32,2,30,9,1,2
3,20,1,22,3,4,2
3,45,2,30,5,4,1
3,23,2,30,8,4,2
3,29,2,30,8,4,1
3,71,2,30,NA,NA,1
3,34,2,30,NA,NA,1
3,27,2,30,4,3,1
3,21,2,30,6,3,2
3,25,2,30,4,3,1
3,25,2,30,NA,NA,1
3,30,1,72,10,4,2
3,33,2,30,6,3,1
3,32,2,30,7,5,1
3,34,1,8,10,3,1
3,35,2,8,9,3,1
3,39,2,30,5,4,1
3,42,1,30,5,4,1
3,27,2,30,6,3,1
3,26,2,97,4,3,1
3,35,2,30,5,4,1
3,27,1,30,11,4,1
3,28,2,30,8,3,1
3,40,2,97,5,4,1
3,27,1,30,4,3,1
3,19,2,97,NA,NA,1
3,40,1,92,11,4,1
3,29,2,92,4,3,2
3,31,1,30,4,1,1
3,37,1,20,8,4,1
3,35,2,20,6,3,1
3,40,1,30,5,2,1
3,52,2,30,9,3,1
3,47,1,30,8,3,1
3,43,2,30,3,3,1
3,54,1,30,5,4,1
3,34,2,8,6,3,1
3,28,1,68,11,4,1
3,38,2,30,5,4,1
3,40,1,15,5,4,1
3,36,2,15,5,4,1
3,50,2,22,5,4,1
3,25,1,22,4,3,2
3,61,2,14,5,1,2
3,62,2,15,8,4,1
3,22,1,15,6,4,1
3,57,2,14,NA,NA,1
3,20,1,14,6,2,2
3,29,1,14,6,3,1
3,33,2,14,NA,NA,1
3,28,1,14,4,3,1
3,27,2,30,3,2,1
3,27,2,30,4,3,1
3,30,2,30,4,3,1
3,23,2,22,11,4,1
3,20,2,14,6,4,2
3,51,2,14,5,4,1
3,21,1,22,4,3,1
3,25,2,4,4,1,1
3,30,2,14,4,1,1
3,91,2,14,5,4,1
3,42,2,4,5,4,1
3,28,2,4,4,3,1
3,30,1,30,8,3,1
3,27,1,30,4,3,1
3,42,1,30,5,4,1
3,40,2,30,5,4,1
3,63,2,21,5,3,1
3,35,1,4,4,3,1
3,30,2,22,4,3,1
3,44,2,14,8,4,1
3,66,2,14,5,4,2
3,21,1,43,10,3,1
3,29,1,97,10,2,2
3,68,1,21,7,5,2
3,45,1,4,7,5,1
3,36,2,4,3,3,1
3,21,2,4,6,3,1
3,19,2,4,6,3,1
3,33,1,97,8,4,1
3,33,2,22,4,3,1
3,55,2,8,8,3,1
3,32,2,8,8,1,1
3,21,2,8,10,3,2
3,39,2,14,5,1,1
3,23,1,8,6,3,1
3,41,1,30,7,5,2
3,34,2,6,4,3,2
3,77,1,22,3,2,2
3,71,2,22,NA,NA,2
3,37,1,8,12,2,1
3,35,2,8,7,7,1
3,21,2,22,6,3,2
3,22,2,8,4,3,1
3,20,1,22,6,3,2
3,55,2,22,5,4,1
3,53,2,22,5,4,1
3,23,2,21,6,3,1
3,40,2,8,7,3,1
3,20,2,4,6,3,1
3,63,1,22,5,4,2
3,54,2,22,5,4,1
3,43,1,22,5,0,2
3,45,2,22,3,4,1
3,38,2,22,3,4,1
3,47,1,30,11,4,2
3,30,2,15,8,3,1
3,20,2,8,3,6,1
3,48,1,22,8,3,1
3,47,2,5,8,0,2
3,49,1,30,5,4,1
3,46,2,30,NA,NA,1
3,23,2,30,4,3,1
3,20,2,30,6,3,1
3,33,1,14,4,3,1
3,51,2,22,7,5,2
3,50,1,22,8,3,1
3,26,2,22,11,4,2
3,45,1,22,5,4,2
3,24,1,30,4,3,1
3,34,2,22,6,3,1
3,30,1,97,6,3,1
3,31,2,22,8,3,1
3,48,1,15,5,4,1
3,43,2,22,3,2,1
3,25,2,15,4,3,1
3,22,2,15,6,1,1
3,51,1,14,7,5,1
3,26,2,30,8,1,2
3,32,1,30,8,3,1
3,45,2,4,5,4,1
3,50,1,14,5,4,1
3,19,2,14,11,0,2
3,42,2,30,5,3,1
3,20,2,30,6,3,2
3,19,2,97,4,3,2
3,50,2,30,8,3,1
3,47,1,22,5,4,1
3,20,1,22,6,3,1
3,62,2,22,5,4,2
3,30,1,22,8,4,2
3,20,1,22,8,4,1
3,27,2,22,4,3,1
3,20,1,22,4,3,1
3,22,1,22,4,3,1
3,28,1,22,4,3,1
3,28,1,21,4,3,1
3,30,1,6,4,3,1
3,46,2,22,8,3,2
3,20,2,22,6,3,2
3,26,1,22,11,3,2
3,60,1,22,5,4,1
3,57,2,22,5,4,1
3,48,1,22,7,5,2
3,32,1,15,4,2,1
3,23,2,97,4,3,1
3,60,1,22,7,5,1
3,43,1,22,7,4,1
3,60,1,14,5,4,1
3,40,2,15,5,4,1
3,29,2,15,3,4,1
3,30,2,15,3,4,1
3,33,1,21,3,6,2
3,21,1,8,4,3,2
3,82,2,22,NA,NA,2
3,41,2,22,5,4,1
3,36,2,22,5,4,1
3,29,2,22,8,2,1
3,28,2,30,4,3,2
3,67,1,30,8,3,2
3,33,1,65,10,2,1
3,35,2,30,4,0,1
3,59,2,30,5,4,2
3,23,1,30,4,3,2
3,22,2,65,3,4,1
3,50,2,4,8,1,1
3,80,2,14,7,5,1
3,43,1,14,10,1,1
3,35,2,8,6,3,1
3,31,1,14,12,1,1
3,24,2,22,10,0,2
3,52,1,30,10,4,1
3,48,2,22,10,0,1
3,24,2,30,10,4,1
3,35,1,97,12,2,1
3,26,2,97,11,4,2
3,19,2,97,11,2,2
3,30,1,6,11,4,1
3,30,2,6,11,4,1
3,51,2,22,5,3,1
3,29,2,22,3,6,1
3,20,2,22,3,1,1
3,28,2,14,5,3,2
3,25,1,15,6,3,2
3,37,1,30,5,4,1
3,35,2,30,4,3,1
3,19,2,30,4,3,2
3,34,1,30,4,3,1
3,36,2,14,8,2,1
3,28,1,30,4,3,1
3,29,2,30,4,3,1
3,21,1,30,4,3,1
3,21,1,22,10,0,2
3,37,1,8,4,3,1
3,25,2,14,4,3,2
3,34,1,22,10,3,1
3,34,2,22,8,3,1
3,40,1,30,6,3,1
3,31,2,30,6,3,2
3,22,1,97,3,6,1
3,45,1,15,8,4,2
3,39,2,97,5,4,1
3,40,1,4,5,4,1
3,32,1,61,6,3,1
3,32,2,61,8,2,2
3,29,2,61,4,3,1
3,32,1,10,11,4,1
3,34,2,14,4,3,2
3,50,1,15,5,4,1
3,43,2,15,5,4,1
3,24,2,15,4,3,1
3,19,1,15,6,3,1
3,28,1,15,4,2,1
3,23,2,6,4,3,1
3,33,2,6,4,2,1
3,47,1,22,7,2,1
3,37,2,15,4,1,1
3,41,2,4,5,2,1
3,53,1,4,5,4,1
3,21,2,4,4,3,1
3,69,2,14,NA,NA,1
3,32,2,14,5,4,1
3,42,1,22,7,4,1
3,37,2,30,7,4,1
3,64,1,16,7,4,1
3,38,2,16,5,2,1
3,30,1,16,5,4,1
3,30,1,16,6,2,1
3,25,1,30,5,1,1
3,24,2,22,10,3,1
3,34,1,22,4,2,1
3,27,2,30,3,3,1
3,28,1,10,6,3,1
3,26,1,14,NA,NA,1
3,58,1,14,3,6,1
3,20,1,14,3,3,1
3,32,2,21,4,2,1
3,41,1,22,5,4,1
3,40,2,22,3,6,1
3,27,1,14,8,4,1
3,28,1,22,8,4,1
3,26,1,8,10,3,2
3,36,2,14,5,4,1
3,58,2,8,5,4,1
3,29,2,8,4,3,1
3,44,1,14,10,4,1
3,33,2,22,8,4,2
3,32,1,6,6,3,1
3,27,2,22,4,3,1
3,60,2,21,5,4,1
3,25,1,22,6,3,1
3,61,1,22,7,5,2
3,53,2,22,5,4,1
3,24,1,22,10,2,2
3,66,1,22,5,4,2
3,22,1,22,6,3,2
3,34,1,22,12,4,1
3,51,2,15,7,5,1
3,27,1,15,11,4,1
3,25,2,15,11,4,1
3,19,1,15,11,0,2
3,23,1,8,6,3,1
3,42,1,15,10,3,1
3,39,2,97,6,4,1
3,55,1,8,7,7,1
3,46,2,8,5,4,1
3,20,2,8,11,1,2
3,59,1,30,5,4,1
3,32,1,30,6,2,1
3,25,2,14,4,3,2
3,31,1,14,4,3,2
3,59,1,97,7,4,1
3,40,2,15,3,0,2
3,75,2,8,5,4,2
3,26,1,8,6,3,2
3,21,2,61,4,3,1
3,62,1,8,7,5,1
3,48,1,30,8,4,1
3,42,2,21,NA,NA,2
3,39,1,22,11,4,1
3,29,2,22,10,3,1
3,48,1,22,5,4,1
3,47,2,22,5,4,1
3,32,1,22,12,2,1
3,31,2,22,10,2,1
3,27,1,22,6,3,1
3,81,1,22,11,4,2
3,75,2,22,10,3,2
3,40,1,22,11,4,1
3,32,1,30,4,3,1
3,56,1,22,7,5,2
3,21,1,14,3,6,1
3,43,1,15,5,4,1
3,44,1,22,11,4,1
3,42,2,22,12,1,1
3,27,1,8,4,3,1
3,31,2,30,11,4,2
3,64,1,22,8,3,2
3,30,1,22,4,3,1
3,29,1,22,11,3,1
3,40,1,22,5,4,1
3,50,1,6,7,4,1
3,56,2,6,7,4,1
3,19,2,5,6,3,2
3,36,1,6,4,3,2
3,22,2,6,6,3,2
3,22,2,6,6,3,2
3,26,2,21,3,6,1
3,30,2,14,4,3,1
3,59,1,22,8,4,1
3,28,1,14,6,3,1
3,26,2,22,6,3,1
3,70,2,8,NA,NA,2
3,42,2,8,5,1,2
3,46,1,22,5,4,1
3,40,2,22,5,4,1
3,24,2,22,3,4,2
3,27,1,72,6,3,1
3,55,1,92,3,6,1
3,55,2,92,NA,NA,2
3,29,1,92,3,4,1
3,21,2,92,NA,NA,2
3,52,2,22,5,0,2
3,25,1,22,4,2,1
3,29,2,22,NA,NA,2
3,25,2,97,NA,NA,1
3,20,2,22,4,0,1
3,45,1,14,12,3,1
3,25,2,30,6,3,1
3,44,1,30,5,4,1
3,35,2,30,4,3,1
3,27,2,14,6,3,1
3,47,1,22,5,4,1
3,31,1,18,9,3,1
3,41,1,22,11,4,1
3,36,2,22,4,3,1
3,28,2,22,10,4,2
3,74,1,8,9,4,2
3,42,1,8,11,4,1
3,30,2,30,11,4,1
3,22,1,30,6,1,2
3,24,1,14,11,4,1
3,30,1,22,6,1,1
3,40,2,21,5,4,1
3,42,1,16,5,4,1
3,27,1,22,4,3,1
3,27,2,22,NA,NA,1
3,40,2,22,7,3,2
3,31,2,22,10,1,2
3,21,2,22,6,3,2
3,68,1,22,7,4,2
3,87,2,8,NA,NA,2
3,58,2,22,5,4,1
3,23,1,22,6,3,1
3,37,1,14,11,3,2
3,35,1,14,11,3,2
3,60,2,14,10,3,2
3,38,2,14,7,5,1
3,40,2,14,NA,NA,2
3,36,2,30,7,3,2
3,46,1,8,10,3,1
3,24,2,22,6,3,2
3,65,1,18,5,4,2
3,52,2,22,3,5,1
3,71,1,22,3,2,2
3,22,1,22,6,3,2
3,34,1,14,6,3,1
3,25,2,22,11,1,1
3,25,2,97,11,4,2
3,50,2,22,10,3,1
3,31,2,30,10,3,1
3,34,1,21,10,3,1
3,32,2,30,4,3,1
3,54,1,4,5,4,2
3,26,1,8,11,1,1
3,49,1,15,7,4,1
3,39,2,4,NA,NA,1
3,20,1,97,4,3,1
3,52,2,15,5,4,1
3,33,2,15,4,3,1
3,31,2,15,4,3,1
3,20,2,15,4,3,1
3,55,1,30,5,4,1
3,44,2,6,5,4,1
3,20,1,30,6,3,1
3,79,2,30,3,2,2
3,71,2,22,3,3,1
3,22,1,21,6,3,1
3,27,2,14,4,3,1
3,59,1,21,5,4,2
3,32,1,21,7,3,1
3,48,1,15,5,4,1
3,34,1,22,10,3,1
3,42,1,22,7,4,1
3,43,2,22,5,4,1
3,46,2,15,5,4,1
3,29,1,15,10,3,2
3,27,1,15,10,3,1
3,25,1,15,6,4,2
3,25,1,15,6,3,2
3,61,1,15,8,4,2
3,53,2,9,5,4,1
3,29,2,65,10,2,1
3,33,2,97,11,3,1
3,51,1,30,NA,NA,1
3,41,2,30,NA,NA,1
3,29,2,30,6,3,2
3,30,1,30,6,3,2
3,80,2,22,5,4,2
3,55,1,4,10,3,1
3,56,1,4,7,5,1
3,53,2,4,5,4,1
3,29,1,22,6,3,1
3,25,1,22,6,3,1
3,43,2,4,10,4,1
3,46,2,15,5,4,1
3,29,1,15,10,3,2
3,27,1,15,10,3,1
3,25,1,15,6,4,2
3,25,1,15,6,3,2
3,29,2,65,10,2,1
3,33,2,97,11,3,1
3,80,2,22,5,4,2
3,55,1,4,10,3,1
3,56,1,4,7,5,1
3,53,2,4,5,4,1
3,29,1,22,6,3,1
3,25,1,22,6,3,1
3,43,2,4,10,4,1
3,26,1,14,4,3,2
3,24,2,14,4,3,2
3,24,2,14,4,3,2
3,59,2,22,8,3,2
3,27,1,22,6,3,2
3,27,1,22,9,2,2
3,21,2,22,6,3,2
3,23,1,22,10,1,2
3,27,1,30,4,1,1
3,61,1,22,5,4,2
3,59,2,17,5,4,2
3,32,2,22,8,3,2
3,27,1,22,6,3,2
3,81,1,22,11,4,2
3,36,1,30,3,6,2
3,31,2,30,4,2,2
3,37,1,22,4,3,2
3,40,2,97,5,4,2
3,33,2,21,4,3,2
3,20,2,21,4,2,2
3,62,1,14,10,0,2
3,34,1,22,10,3,2
3,29,2,6,6,2,2
3,25,1,97,6,3,2
3,28,1,97,10,4,2
3,59,2,22,5,4,2
3,33,1,0,4,3,2
3,28,2,30,4,3,2
3,33,2,14,9,1,2
3,24,2,14,4,3,2
3,22,2,14,4,3,2
3,39,1,30,8,1,2
3,36,1,22,4,3,2
3,23,2,22,6,2,2
3,53,1,14,5,4,2
3,52,2,97,3,3,2
3,31,2,14,5,4,2
3,29,1,14,4,3,2
3,26,2,14,4,3,2
3,22,1,14,10,2,2
3,71,1,22,10,3,2
3,62,2,22,5,4,2
3,30,1,22,11,4,2
3,30,1,4,8,3,2
3,26,2,15,7,3,2
3,51,1,22,7,5,2
3,38,2,22,5,4,2
3,21,1,30,4,3,2
3,26,1,6,6,3,2
3,49,2,2,5,4,2
3,30,1,97,6,3,2
3,41,1,8,8,4,2
3,42,1,22,7,5,2
3,43,2,22,5,4,2
3,47,2,22,7,4,1
3,32,1,30,6,4,1
3,30,2,14,6,4,1
3,37,1,21,10,4,1
